time,value
49.414255,15.96366
49.541284,15.96366
49.668313,15.96366
49.795342,15.96366
49.922371,15.96366
50.0494,15.96366
50.176429,15.96366
50.303458,15.96366
50.430487,15.96366
50.557516,15.96366
50.684545,15.96366
50.811574,15.96366
50.938603,15.96366
51.065632,15.96366
51.192661,15.96366
51.319689,15.96366
51.446718,15.96366
51.573747,15.96366
51.700776,15.96366
51.827805,15.96366
51.954834,15.96366
52.081863,15.96366
52.208892,15.96366
52.335921,15.898767
52.46295,15.314731
52.589979,15.249838
52.717008,15.184945
52.844037,15.120052
52.971066,15.055159
53.098095,14.990266
53.225124,14.925373
53.352152,14.925373
53.479181,14.925373
53.60621,14.925373
53.733239,14.925373
53.860268,14.925373
53.987297,14.925373
54.114326,14.925373
54.241355,14.925373
54.368384,14.925373
54.495413,14.925373
54.622442,14.925373
54.749471,14.925373
54.8765,14.925373
55.003529,14.925373
55.130558,14.925373
55.257586,14.925373
55.384615,14.925373
55.511644,14.925373
55.638673,14.925373
55.765702,14.925373
55.892731,14.925373
56.01976,14.925373
56.146789,14.925373
56.273818,14.925373
56.400847,14.925373
56.527876,14.925373
56.654905,20.960415
56.781934,94.808566
56.908963,94.808566
57.035992,94.808566
57.16302,94.808566
57.290049,94.808566
57.417078,94.808566
57.544107,94.808566
57.671136,94.808566
57.798165,14.925373
57.925194,14.925373
58.052223,14.925373
58.179252,14.925373
58.306281,14.925373
58.43331,14.925373
58.560339,14.925373
58.687368,14.925373
58.814397,14.925373
58.941426,14.925373
59.068454,14.925373
59.195483,14.925373
59.322512,14.925373
59.449541,14.925373
59.57657,14.925373
59.703599,14.925373
59.830628,14.925373
59.957657,14.795587
60.084686,14.795587
60.211715,14.795587
60.338744,14.795587
60.465773,14.795587
60.592802,14.795587
60.719831,14.795587
60.84686,14.795587
60.973888,14.665801
61.100917,14.665801
61.227946,14.40623
61.354975,14.40623
61.482004,14.016872
61.609033,14.016872
61.736062,14.016872
61.863091,14.016872
61.99012,14.016872
62.117149,14.016872
62.244178,14.016872
62.371207,14.016872
62.498236,14.016872
62.625265,14.016872
62.752294,14.211551
62.879323,14.276444
63.006351,14.276444
63.13338,14.276444
63.260409,20.700844
63.387438,20.700844
63.514467,21.219987
63.641496,21.219987
63.768525,31.92732
63.895554,37.443219
64.022583,37.508112
64.149612,45.100584
64.276641,45.165477
64.40367,48.929267
64.530699,48.929267
64.657728,48.929267
64.784757,48.929267
64.911785,48.929267
65.038814,48.929267
65.165843,48.929267
65.292872,48.929267
65.419901,48.929267
65.54693,48.929267
65.673959,48.929267
65.800988,48.929267
65.928017,43.802726
66.055046,43.802726
66.182075,43.543154
66.309104,43.543154
66.436133,42.115509
66.563162,42.115509
66.690191,34.717716
66.817219,34.717716
66.944248,30.953926
67.071277,27.903958
67.198306,27.903958
67.325335,27.903958
67.452364,27.839066
67.579393,25.438027
67.706422,25.373134
67.833451,22.84231
67.96048,22.777417
68.087509,17.975341
68.214538,17.975341
68.341567,17.975341
68.468596,17.975341
68.595625,23.361454
68.722653,23.361454
68.849682,27.125243
68.976711,27.125243
69.10374,32.38157
69.230769,32.38157
69.357798,38.870863
69.484827,48.864374
69.611856,48.929267
69.738885,48.929267
69.865914,48.929267
69.992943,57.689812
70.119972,57.689812
70.247001,61.453602
70.37403,61.453602
70.501059,61.583387
70.628088,61.583387
70.755116,61.583387
70.882145,61.583387
71.009174,61.583387
71.136203,61.583387
71.263232,61.583387
71.390261,61.583387
71.51729,57.689812
71.644319,57.689812
71.771348,55.87281
71.898377,55.87281
72.025406,54.704737
72.152435,54.704737
72.279464,54.31538
72.406493,54.31538
72.533522,44.970798
72.66055,44.970798
72.787579,38.870863
72.914608,38.286827
73.041637,38.221934
73.168666,31.92732
73.295695,31.862427
73.422724,27.514601
73.549753,27.514601
73.676782,27.514601
73.803811,27.449708
73.93084,24.659312
74.057869,24.594419
74.184898,24.269955
74.311927,22.907203
74.438956,22.258274
74.565984,22.258274
74.693013,21.479559
74.820042,21.479559
79.266055,17.975341
79.393084,17.975341
79.520113,17.975341
79.647142,17.975341
79.774171,17.975341
79.9012,17.975341
80.028229,17.975341
80.155258,17.975341
80.282287,17.975341
80.409315,17.975341
80.536344,16.937054
80.663373,16.937054
80.790402,16.547696
80.917431,16.547696
81.04446,16.288125
81.171489,16.288125
81.298518,15.768981
81.425547,15.768981
81.552576,14.990266
81.679605,14.990266
81.806634,14.990266
81.933663,14.990266
82.060692,14.730694
82.187721,14.730694
82.314749,14.081765
82.441778,14.081765
82.568807,12.654121
82.695836,12.654121
82.822865,12.264763
82.949894,12.264763
83.076923,11.875406
83.203952,11.875406
83.330981,11.486048
83.45801,11.486048
83.585039,11.09669
83.712068,11.09669
83.839097,10.707333
83.966126,10.707333
85.87156,11.356262
85.998589,11.356262
86.125618,13.173264
86.252646,13.173264
86.379675,13.173264
86.506704,13.173264
86.633733,13.173264
86.760762,13.173264
86.887791,14.600909
87.01482,14.600909
87.141849,15.898767
87.268878,15.898767
87.395907,15.898767
87.522936,15.898767
87.649965,15.898767
87.776994,15.898767
87.904023,15.898767
88.031052,15.898767
88.412138,17.845555
88.539167,17.845555
88.666196,17.845555
88.793225,17.845555
88.920254,17.845555
89.047283,17.845555
89.174312,17.845555
89.301341,17.845555
89.42837,17.845555
89.555399,17.845555
89.682428,17.845555
89.809457,17.845555
89.936486,17.845555
90.063514,17.845555
90.190543,17.845555
90.317572,17.845555
90.444601,17.715769
90.57163,17.715769
90.698659,17.326411
90.825688,17.326411
90.952717,17.06684
91.079746,17.06684
91.206775,17.06684
91.333804,17.06684
91.460833,16.41791
91.587862,16.41791
91.714891,16.41791
91.84192,16.41791
91.968948,16.028553
92.095977,16.028553
92.223006,16.028553
92.350035,16.028553
92.477064,16.028553
92.604093,16.028553
92.731122,15.379624
92.858151,15.379624
92.98518,15.120052
93.112209,15.120052
93.239238,14.86048
93.366267,14.86048
93.493296,14.600909
93.620325,14.600909
93.747354,14.341337
93.874382,14.341337
94.001411,14.730694
94.12844,14.730694
94.255469,14.730694
94.382498,14.730694
94.509527,14.730694
94.636556,14.730694
94.763585,14.730694
94.890614,14.730694
95.017643,14.600909
95.144672,14.600909
95.271701,14.341337
95.39873,14.341337
95.525759,14.081765
95.652788,14.081765
95.779817,13.951979
95.906845,13.951979
96.033874,13.822193
96.160903,13.822193
96.287932,13.562622
96.414961,13.562622
96.54199,13.043478
96.669019,13.043478
96.796048,12.913692
96.923077,12.913692
97.050106,12.913692
97.177135,12.913692
97.304164,12.913692
97.431193,12.913692
97.558222,13.562622
97.685251,13.562622
97.812279,13.692408
97.939308,13.692408
98.066337,13.822193
98.193366,13.822193
98.320395,14.081765
98.447424,14.081765
98.574453,14.471123
98.701482,14.471123
98.828511,14.86048
98.95554,14.86048
99.082569,14.86048
99.209598,14.86048
99.336627,14.86048
99.463656,14.86048
99.590685,14.86048
99.717713,14.86048
99.844742,14.86048
99.971771,14.86048
100.0988,14.730694
100.225829,14.730694
100.352858,14.730694
100.479887,14.730694
100.606916,14.730694
100.733945,14.730694
100.860974,14.211551
100.988003,14.211551
101.115032,14.211551
101.242061,14.211551
101.36909,14.081765
101.496119,14.081765
101.623147,13.951979
101.750176,13.951979
101.877205,13.822193
102.004234,13.822193
102.131263,13.432836
102.258292,13.432836
102.385321,13.043478
102.51235,13.043478
102.639379,12.913692
102.766408,12.913692
102.893437,12.913692
103.020466,12.913692
103.147495,12.264763
103.274524,12.264763
103.401553,12.134977
103.528582,12.134977
103.65561,11.875406
103.782639,11.875406
103.909668,11.74562
104.036697,11.74562
104.163726,11.74562
104.290755,11.74562
104.417784,11.74562
104.544813,11.74562
104.671842,11.74562
104.798871,11.74562
104.9259,11.74562
105.052929,11.74562
105.179958,11.74562
105.306987,11.74562
105.434016,11.74562
105.561044,11.74562
105.688073,11.74562
105.815102,11.74562
105.942131,11.356262
106.06916,11.291369
106.196189,11.09669
106.323218,11.031798
106.450247,10.707333
106.577276,10.64244
119.661256,10.64244
119.788285,10.64244
119.915314,10.64244
120.042343,10.64244
120.169372,10.64244
120.296401,10.64244
120.42343,11.550941
120.550459,11.550941
120.677488,11.680727
120.804517,11.680727
120.931546,11.680727
121.058574,11.680727
121.185603,11.680727
121.312632,11.680727
121.439661,11.680727
121.56669,11.680727
121.693719,11.680727
121.820748,11.680727
121.947777,11.550941
122.074806,11.550941
122.201835,11.291369
122.328864,11.291369
122.455893,11.031798
122.582922,11.031798
122.709951,10.902012
122.83698,10.902012
122.964008,10.902012
123.091037,10.902012
123.218066,10.902012
123.345095,10.902012
125.504587,8.176509
125.631616,8.176509
125.758645,8.176509
125.885674,8.176509
126.012703,8.176509
126.139732,8.176509
126.266761,8.176509
126.39379,8.176509
126.520819,8.176509
126.647848,8.176509
126.774876,7.916937
126.901905,7.916937
127.028934,7.397794
127.155963,7.397794
127.282992,7.138222
127.410021,7.138222
127.53705,6.748864
127.664079,6.748864
127.791108,6.619079
127.918137,6.619079
128.045166,6.619079
128.172195,6.619079
128.299224,7.008436
128.426253,7.008436
128.553282,7.268008
128.680311,7.268008
128.807339,7.397794
128.934368,7.397794
129.061397,7.397794
129.188426,7.397794
129.315455,7.397794
129.442484,7.397794
129.569513,7.397794
129.696542,7.397794
129.823571,7.397794
129.9506,7.397794
130.077629,7.397794
130.204658,7.397794
130.331687,7.397794
130.458716,7.397794
130.585745,7.397794
130.712773,7.397794
130.839802,7.397794
130.966831,7.397794
131.09386,7.397794
131.220889,7.397794
131.347918,7.397794
131.474947,7.397794
131.601976,7.397794
131.729005,7.397794
131.856034,7.397794
131.983063,7.397794
132.110092,7.397794
132.237121,7.397794
132.36415,7.397794
132.491179,7.397794
132.618207,7.397794
132.745236,7.397794
132.872265,8.176509
132.999294,8.176509
133.126323,10.772226
133.253352,10.772226
133.380381,10.772226
133.50741,10.772226
133.634439,12.070084
133.761468,12.070084
133.888497,14.016872
134.015526,14.016872
134.142555,14.795587
134.269584,14.795587
134.396613,15.833874
134.523641,15.833874
134.65067,16.612589
134.777699,16.612589
134.904728,16.612589
135.031757,16.612589
135.158786,16.612589
135.285815,16.612589
135.412844,16.612589
135.539873,16.612589
135.666902,15.704088
135.793931,15.704088
135.92096,14.665801
136.047989,14.665801
136.175018,13.627515
136.302047,13.627515
136.429076,13.108371
136.556104,13.108371
136.683133,11.421155
136.810162,11.421155
136.937191,11.031798
137.06422,11.031798
137.572336,8.176509
137.699365,8.176509
137.826394,8.176509
137.953423,8.176509
138.080452,8.176509
138.207481,8.176509
138.33451,8.176509
138.461538,8.176509
138.588567,8.176509
138.715596,8.046723
138.842625,7.98183
138.969654,7.787151
139.096683,7.787151
139.223712,7.916937
139.350741,7.916937
139.47777,7.916937
139.604799,7.916937
139.731828,7.916937
139.858857,7.916937
139.985886,7.916937
140.112915,7.916937
140.239944,7.916937
140.366972,7.852044
140.494001,7.787151
140.62103,7.787151
140.748059,7.787151
140.875088,7.787151
141.002117,7.787151
141.129146,7.787151
141.256175,7.787151
141.383204,7.787151
141.510233,7.787151
141.637262,7.787151
141.764291,7.787151
141.89132,7.787151
151.41849,10.707333
151.545519,10.772226
151.672548,10.772226
151.799577,10.772226
151.926606,10.772226
152.053634,10.772226
152.180663,11.615834
152.307692,11.615834
152.434721,11.615834
152.56175,11.615834
152.688779,11.615834
152.815808,11.615834
152.942837,11.615834
153.069866,11.615834
153.196895,11.615834
153.323924,11.615834
153.450953,11.615834
153.577982,12.394549
153.705011,12.394549
153.83204,12.394549
153.959068,12.394549
154.086097,12.394549
154.213126,12.394549
154.340155,12.394549
154.467184,12.394549
154.594213,12.394549
154.721242,12.394549
154.848271,12.394549
154.9753,12.264763
155.102329,12.524335
155.229358,12.524335
155.356387,13.043478
155.483416,13.043478
155.610445,13.30305
155.737474,13.30305
155.864502,13.562622
155.991531,13.562622
156.11856,13.692408
156.245589,13.692408
156.372618,14.211551
156.499647,14.211551
156.626676,14.600909
156.753705,14.600909
156.880734,15.379624
157.007763,15.379624
157.134792,15.379624
157.261821,15.379624
157.38885,15.379624
157.515879,15.379624
157.642908,15.379624
157.769936,15.379624
157.896965,15.379624
158.023994,14.990266
158.151023,15.379624
158.278052,15.379624
158.405081,16.028553
158.53211,16.028553
158.659139,16.41791
158.786168,16.41791
158.913197,16.677482
159.040226,16.677482
159.167255,16.677482
159.294284,16.677482
159.421313,16.677482
159.548342,16.677482
159.675371,16.677482
159.802399,16.677482
159.929428,15.574302
160.056457,15.509409
160.183486,15.184945
160.310515,15.120052
160.437544,14.925373
160.564573,14.86048
160.691602,14.795587
160.818631,14.730694
160.94566,14.990266
161.072689,14.990266
161.199718,15.509409
161.326747,15.509409
161.453776,15.509409
161.580805,15.509409
161.707833,15.509409
161.834862,15.509409
161.961891,15.509409
162.08892,15.509409
162.215949,15.509409
162.342978,15.509409
162.470007,15.509409
162.597036,15.509409
162.724065,14.665801
162.851094,14.600909
162.978123,14.016872
163.105152,13.951979
163.232181,13.887086
163.35921,13.822193
163.486239,13.951979
163.613267,13.951979
163.740296,13.951979
163.867325,13.951979
163.994354,13.951979
164.121383,13.951979
164.248412,13.951979
164.375441,13.951979
164.50247,13.951979
164.629499,13.951979
164.756528,13.951979
164.883557,13.951979
165.010586,13.951979
165.137615,13.951979
165.264644,13.951979
165.391673,13.951979
165.518701,13.951979
165.64573,13.951979
165.772759,13.951979
165.899788,13.951979
166.026817,13.887086
166.153846,13.822193
166.661962,13.432836
166.788991,13.822193
166.91602,13.822193
167.043049,13.822193
167.170078,13.822193
167.297107,13.822193
167.424135,13.822193
167.551164,13.822193
171.61609,16.677482
171.743119,16.677482
171.870148,16.677482
171.997177,16.677482
172.124206,16.677482
172.251235,16.677482
172.378264,16.677482
172.505293,16.677482
172.632322,15.249838
172.759351,15.249838
172.88638,14.730694
173.013409,14.730694
173.140438,14.211551
173.267466,14.211551
173.394495,13.951979
173.521524,13.951979
173.648553,12.913692
173.775582,12.913692
173.902611,12.134977
174.02964,12.134977
174.156669,12.005191
174.283698,12.005191
174.410727,11.74562
174.537756,11.74562
174.664785,11.09669
174.791814,11.09669
174.918843,10.837119
175.045872,10.837119
175.1729,10.837119
175.299929,10.837119
175.426958,10.837119
175.553987,10.837119
175.681016,10.837119
175.808045,10.837119
175.935074,11.615834
176.062103,11.615834
176.189132,11.615834
176.316161,11.615834
176.44319,11.615834
176.570219,11.615834
176.697248,11.615834
176.824277,11.615834
176.951306,11.615834
177.078335,11.615834
177.205363,11.486048
177.332392,11.486048
177.459421,11.486048
177.58645,11.486048
177.713479,12.005191
177.840508,12.005191
177.967537,12.264763
178.094566,12.264763
178.221595,12.264763
178.348624,12.264763
178.475653,12.264763
178.602682,12.264763
178.729711,12.264763
178.85674,12.264763
178.983769,12.264763
179.110797,12.264763
179.237826,12.005191
179.364855,12.005191
179.491884,11.875406
179.618913,11.875406
179.745942,12.005191
179.872971,12.005191
180.0,12.394549
180.127029,12.394549
180.254058,12.394549
180.381087,12.394549
180.508116,12.394549
180.635145,12.394549
180.762174,12.394549
180.889203,12.394549
181.016231,12.394549
181.14326,12.394549
181.270289,12.524335
181.397318,12.524335
181.524347,12.783907
181.651376,12.783907
181.778405,12.783907
181.905434,12.783907
182.032463,12.783907
182.159492,12.783907
182.286521,13.692408
182.41355,13.692408
182.540579,13.951979
182.667608,13.951979
182.794637,13.951979
182.921665,13.951979
183.048694,14.730694
183.175723,14.730694
183.302752,14.730694
183.429781,14.730694
183.55681,14.730694
183.683839,14.730694
183.810868,14.730694
183.937897,14.730694
184.064926,14.730694
184.191955,14.730694
184.318984,14.600909
184.446013,14.600909
184.573042,15.120052
184.700071,15.120052
184.8271,15.509409
184.954128,15.509409
185.081157,15.509409
185.208186,15.509409
185.335215,15.509409
185.462244,15.509409
185.589273,15.509409
185.716302,15.509409
185.843331,15.509409
185.97036,15.509409
186.097389,15.509409
186.224418,15.509409
186.351447,15.509409
186.478476,15.509409
186.605505,15.509409
186.732534,15.509409
186.859562,15.379624
186.986591,15.379624
187.11362,15.120052
187.240649,15.120052
187.367678,14.86048
187.494707,14.86048
187.621736,14.730694
187.748765,14.730694
187.875794,14.730694
188.002823,14.730694
188.129852,14.730694
188.256881,14.730694
188.38391,14.730694
188.510939,14.730694
188.637968,14.730694
188.764996,14.730694
188.892025,14.730694
189.019054,14.730694
189.146083,14.730694
189.273112,14.730694
189.400141,14.730694
189.52717,14.730694
189.654199,14.730694
189.781228,14.730694
189.908257,14.795587
190.035286,14.86048
190.162315,14.86048
190.289344,14.86048
190.416373,14.86048
190.543402,14.86048
190.67043,14.86048
190.797459,14.86048
190.924488,14.730694
191.051517,14.730694
191.178546,14.730694
191.305575,14.730694
191.432604,14.730694
191.559633,14.730694
191.686662,14.730694
191.813691,14.730694
191.94072,14.730694
192.067749,14.730694
192.194778,14.730694
192.321807,14.730694
192.448836,14.730694
192.575865,14.730694
192.702893,14.730694
192.829922,14.730694
192.956951,14.925373
193.08398,14.990266
193.211009,15.444517
193.338038,15.509409
193.465067,15.509409
193.592096,16.028553
193.719125,16.353018
193.846154,16.41791
193.973183,16.612589
194.100212,16.612589
194.227241,16.612589
194.35427,16.612589
194.481299,16.612589
194.608327,16.612589
194.735356,16.612589
194.862385,16.612589
194.989414,16.612589
195.116443,16.612589
195.243472,16.612589
195.370501,16.612589
195.49753,16.612589
195.624559,16.612589
195.751588,16.612589
195.878617,16.612589
196.005646,16.612589
196.132675,16.612589
196.259704,16.612589
196.386733,16.612589
196.513761,16.612589
196.64079,16.612589
196.767819,16.612589
196.894848,16.612589
197.021877,16.612589
197.148906,16.612589
197.275935,16.612589
197.402964,16.612589
197.529993,16.612589
197.657022,16.612589
197.784051,16.547696
197.91108,16.482803
198.038109,15.768981
198.165138,15.704088
198.292167,15.704088
198.419195,15.704088
198.546224,15.704088
198.673253,15.704088
198.800282,15.120052
198.927311,15.055159
199.05434,14.990266
199.181369,14.925373
199.308398,15.444517
199.435427,15.444517
199.562456,15.444517
199.689485,15.444517
199.816514,15.444517
199.943543,15.444517
200.070572,15.444517
200.197601,15.444517
200.324629,15.444517
200.451658,15.444517
200.578687,15.444517
200.705716,15.444517
200.832745,15.444517
200.959774,15.444517
201.086803,15.444517
201.213832,15.444517
201.340861,15.444517
201.46789,15.444517
201.594919,15.444517
201.721948,15.444517
201.848977,15.444517
201.976006,15.444517
202.103035,15.444517
202.230064,15.444517
202.357092,15.444517
202.484121,15.444517
202.61115,15.444517
202.738179,15.444517
202.865208,15.574302
202.992237,15.574302
203.119266,15.833874
203.246295,15.833874
203.373324,16.093446
203.500353,16.093446
203.627382,16.093446
203.754411,16.093446
203.88144,16.742375
204.008469,16.742375
204.135498,17.391304
204.262526,17.391304
204.389555,17.391304
204.516584,17.391304
204.643613,17.391304
204.770642,17.391304
204.897671,17.391304
205.0247,17.391304
206.676076,20.765737
206.803105,20.765737
206.930134,20.765737
207.057163,20.765737
207.184192,20.765737
207.311221,20.765737
207.43825,20.765737
207.565279,20.765737
207.692308,20.765737
207.819337,20.765737
207.946366,20.765737
208.073394,20.765737
208.200423,21.544452
208.327452,21.544452
208.454481,21.544452
208.58151,21.544452
208.708539,21.544452
208.835568,21.544452
208.962597,21.544452
209.089626,21.544452
209.216655,21.544452
209.343684,21.544452
209.470713,21.544452
209.597742,21.544452
209.724771,21.544452
209.8518,21.544452
209.978829,21.544452
210.105857,21.544452
210.232886,21.544452
210.359915,21.544452
210.486944,21.544452
210.613973,21.544452
210.741002,21.544452
210.868031,21.544452
210.99506,21.544452
211.122089,21.544452
211.249118,21.544452
211.376147,21.544452
211.503176,21.544452
211.630205,21.544452
211.757234,21.544452
211.884263,21.544452
212.011291,21.544452
212.13832,21.544452
212.265349,21.544452
212.392378,21.544452
212.519407,21.544452
212.646436,21.544452
212.773465,21.544452
212.900494,21.544452
213.027523,21.544452
213.154552,21.544452
213.281581,21.544452
213.40861,21.544452
213.535639,21.28488
213.662668,21.28488
213.789697,21.025308
213.916725,21.025308
214.043754,20.895522
214.170783,20.895522
214.297812,20.895522
214.424841,20.895522
214.55187,20.895522
214.678899,20.895522
214.805928,20.895522
214.932957,20.895522
215.059986,20.895522
215.187015,20.895522
215.314044,20.895522
215.441073,20.895522
215.568102,20.895522
215.695131,20.895522
215.822159,20.506165
215.949188,20.506165
218.10868,17.975341
218.235709,17.975341
218.362738,17.975341
218.489767,17.975341
218.616796,17.975341
218.743825,17.975341
218.870854,17.975341
218.997883,17.975341
219.124912,17.780662
219.251941,17.780662
219.37897,17.650876
219.505999,17.650876
219.633028,17.261518
219.760056,17.261518
219.887085,17.001947
220.014114,17.001947
220.141143,16.223232
220.268172,16.223232
220.395201,16.223232
220.52223,16.223232
220.649259,15.833874
220.776288,15.833874
220.903317,15.833874
221.030346,15.833874
221.157375,15.833874
221.284404,15.833874
221.411433,15.055159
221.538462,15.055159
221.66549,15.055159
221.792519,15.055159
221.919548,14.795587
222.046577,14.795587
222.173606,14.665801
222.300635,14.665801
222.427664,14.665801
222.554693,14.665801
222.681722,14.665801
222.808751,14.665801
222.93578,14.665801
223.062809,14.665801
223.189838,14.536016
223.316867,14.536016
223.443896,14.146658
223.570924,14.146658
223.697953,13.887086
223.824982,13.887086
223.952011,13.627515
224.07904,13.627515
224.206069,13.367943
224.333098,13.367943
224.460127,12.848799
224.587156,12.848799
224.714185,12.719014
224.841214,12.719014
224.968243,12.719014
225.095272,12.719014
225.222301,12.19987
225.34933,12.19987
225.476359,11.940299
